Unnamed: 0,Año,Estado,Municipio,municipio,GINI,decil_1,decil_2,decil_3,decil_4,decil_5,decil_6,decil_7,decil_8,decil_9,decil_10,p1_Respuesta_1,p1_Respuesta_2,p1_Respuesta_3,p1_Respuesta_4,p1_Respuesta_5,p1_Respuesta_6,p10_Respuesta_1,p10_Respuesta_2,p10_Respuesta_3,p10_Respuesta_4,p11_Respuesta_1,p11_Respuesta_2,p11_Respuesta_3,p11_Respuesta_4,p11_Respuesta_5,p11_Respuesta_6,p12_Respuesta_1,p12_Respuesta_2,p12_Respuesta_3,p12_Respuesta_4,p12_Respuesta_5,p12_Respuesta_6,p12_Respuesta_7,p13_Respuesta_1,p13_Respuesta_2,p13_Respuesta_3,p13_Respuesta_4,p13_Respuesta_5,p13_Respuesta_6,p14_Respuesta_1,p14_Respuesta_2,p14_Respuesta_3,p14_Respuesta_4,p15_Respuesta_1,p15_Respuesta_2,p15_Respuesta_3,p15_Respuesta_4,p2_Respuesta_1,p2_Respuesta_2,p2_Respuesta_3,p2_Respuesta_4,p2_Respuesta_5,p2_Respuesta_6,p3_Respuesta_1,p3_Respuesta_2,p3_Respuesta_3,p3_Respuesta_4,p3_Respuesta_5,p3_Respuesta_6,p4_Respuesta_1,p4_Respuesta_2,p4_Respuesta_3,p4_Respuesta_4,p4_Respuesta_5,p4_Respuesta_6,p5_Respuesta_1,p5_Respuesta_2,p5_Respuesta_3,p5_Respuesta_4,p5_Respuesta_5,p5_Respuesta_6,p6_Respuesta_1,p6_Respuesta_2,p6_Respuesta_3,p6_Respuesta_4,p6_Respuesta_5,p6_Respuesta_6,p7_Respuesta_1,p7_Respuesta_2,p7_Respuesta_3,p7_Respuesta_4,p8_Respuesta_1,p8_Respuesta_2,p8_Respuesta_3,p8_Respuesta_4,p9_Respuesta_1,p9_Respuesta_2,p9_Respuesta_3,Percepcion_Economica_Personal_Positiva,Percepcion_Economica_Personal_Negativa,Percepcion_Naciona_Positiva,Percepcion_Nacional_Negativa,Consumo_Ahorro_Positivo,Consumo_Ahorro_Negativo,Incertidumbre_Economica_Personal,Incertidumbre_Economica_Nacional,Ingreso promedio total,Region,Cluster,estado_numero,estado_codigo,cvegeo
129.0,2018,Veracruz de ignacio de la llave,Veracruz,193,0.3154,13393.4386,19546.717,25722.1176,31222.5815,35027.3857,38964.1041,46142.0423,54188.9992,68594.8671,105700.1539,0.2594,11.738,58.1064,29.1829,0.7134,,26.5888,73.4112,,,0.9079,23.4112,57.9118,17.3152,0.3891,0.0649,,1.9455,12.2568,28.5344,23.022,34.2412,,0.1946,21.9196,51.8158,24.9027,1.1673,,0.9728,2.8534,96.1738,,4.5396,13.7484,81.7121,,4.2802,38.262,38.5863,17.3152,1.3619,0.1946,0.0649,13.489,59.3385,26.3294,0.7782,,3.7613,38.3917,39.4942,17.1855,0.9728,0.1946,,2.0752,37.6135,53.1128,7.1984,,1.1025,38.5214,26.9131,28.3398,5.0584,0.0649,9.0791,38.3268,52.4643,0.1297,2.7237,32.1012,65.1751,,16.7315,83.0739,0.1946,25.481,11.7299,19.4358,21.417,17.6843,55.4289,0.1556,0.0649,43850.2407,Sureste,4.0,7,30,30193
130.0,2018,Yucatan,Kanasín,41,0.2957,11478.7495,20328.675,25534.4378,27498.9867,32215.5129,38208.1219,44327.3691,53571.18,66757.2773,88094.7563,,23.125,59.375,17.5,,,31.25,66.875,,1.875,,20.625,70.625,3.75,,5.0,,5.0,16.25,15.0,2.5,52.5,8.75,,25.625,48.125,9.375,1.875,15.0,1.25,2.5,96.25,,1.875,15.0,83.125,,5.0,44.375,39.375,5.625,,5.625,,11.875,79.375,8.75,,,,31.25,60.625,5.625,,2.5,,2.5,25.0,67.5,,5.0,,38.75,21.25,21.875,5.0,13.125,16.875,62.5,20.625,,5.625,47.5,46.875,,23.75,68.75,7.5,39.375,9.375,22.8125,17.5893,24.9479,43.5714,5.1562,10.4688,40801.5067,Sureste,4.0,30,31,31041
131.0,2018,Yucatan,Mérida,50,0.4433,13814.6084,22320.0602,27931.5846,34188.4992,40193.4841,48202.2171,57925.3391,72612.099,102586.482,242370.4612,1.0378,15.1223,64.4181,19.3477,0.0741,,25.5004,73.7583,0.3706,0.3706,0.3706,21.7939,62.046,11.2676,0.1483,4.3736,,0.2965,6.301,27.6501,9.1179,55.745,0.8895,0.9637,16.7532,56.5604,18.1616,3.4099,4.1512,2.0756,9.7109,86.9533,1.2602,3.1875,11.9348,82.8021,2.0756,1.0378,35.7302,48.1838,7.487,0.6672,6.894,0.3706,15.0482,69.533,14.6034,0.0741,0.3706,1.6308,37.2869,49.7405,7.2646,,4.0771,,3.4841,27.7242,67.828,0.3706,0.593,1.4085,20.2372,37.8058,19.9407,9.785,10.8228,9.192,57.9689,32.8391,,3.5582,40.1779,54.8554,1.4085,18.2357,70.5708,11.1935,28.2617,7.074,17.1534,19.533,20.4425,36.9821,3.5582,4.1142,66214.4835,Sureste,3.0,30,31,31050
132.0,2018,Yucatan,Progreso,59,0.3285,13159.6113,22547.6042,27421.4943,33292.3184,39666.1112,43487.2808,54814.0578,71599.3124,84092.872,118141.9993,,31.25,39.0625,29.6875,,,39.8438,60.1562,,,,26.5625,60.1562,7.8125,,5.4688,,,4.6875,17.9688,1.5625,75.7812,,,32.0312,49.2188,11.7188,4.6875,2.3438,2.3438,14.8438,82.8125,,7.8125,21.0938,71.0938,,,53.125,35.9375,6.25,,4.6875,,29.6875,43.75,26.5625,,,,40.625,53.9062,4.6875,,0.7812,,4.6875,37.5,57.8125,,,,54.6875,8.5938,21.0938,7.8125,7.8125,8.5938,45.3125,46.0938,,12.5,29.6875,57.8125,,18.75,75.0,6.25,40.918,16.7969,27.3438,17.5223,23.9583,54.9479,4.2969,5.0781,50822.2662,Sureste,3.0,30,31,31059
133.0,2018,Yucatan,Umán,101,0.2861,10784.7452,19770.0772,25592.9441,29676.3516,33721.5419,36936.658,44416.8756,50897.7906,58112.7855,82175.0061,,14.6341,65.8537,19.5122,,,39.0244,60.9756,,,,20.7317,62.1951,12.1951,,4.878,,6.0976,18.2927,30.4878,12.1951,32.9268,,,30.4878,48.7805,15.8537,,4.878,4.878,9.7561,85.3659,,,19.5122,80.4878,,6.0976,36.5854,35.3659,14.6341,,7.3171,,19.5122,63.4146,17.0732,,,,54.878,29.2683,13.4146,,2.439,,4.878,43.9024,51.2195,,,,21.9512,30.4878,15.8537,10.9756,20.7317,15.8537,46.3415,37.8049,,6.0976,58.5366,35.3659,,19.5122,68.2927,12.1951,36.1789,16.1585,25.6098,22.7642,27.4945,50.0,6.7073,12.8049,39208.4776,Sureste,4.0,30,31,31101
134.0,2018,Zacatecas,Guadalupe,17,0.3804,9903.2858,16717.502,22748.9625,27256.2689,32092.0124,39260.4499,47816.9173,62038.2405,80791.1251,125092.069,0.2571,10.6684,38.5604,40.617,9.6401,0.2571,19.2802,78.9203,1.0283,0.7712,0.8997,23.3933,27.892,29.1774,13.3676,5.2699,1.5424,3.0848,15.8098,26.3496,12.3393,36.7609,4.1131,4.8843,15.4242,45.1157,12.5964,16.581,5.3985,7.8406,9.126,82.9049,0.1285,11.5681,10.1542,78.2776,,3.3419,27.1208,33.162,20.9512,9.383,6.0411,1.0283,12.0823,41.6452,38.3033,6.0411,0.8997,1.928,27.3779,33.5476,21.9794,7.455,7.7121,,1.928,19.0231,52.6992,25.1928,1.1568,1.1568,24.6787,22.365,26.7352,14.91,10.1542,11.5681,18.2519,70.1799,,5.6555,20.8226,73.5219,,26.6067,70.3085,3.0848,19.2266,19.2963,14.0921,23.4254,14.8507,52.394,3.0527,5.2057,46371.6833,Norte,4.0,31,32,32017
135.0,2018,Zacatecas,Zacatecas,56,0.3482,15041.3391,22874.3405,28564.4182,33876.3371,39480.6365,47498.8086,58528.344,70092.5227,85034.5875,144404.9177,2.9494,19.6629,47.191,25.5618,4.6348,,21.9101,77.1067,,0.9831,4.6348,25.7022,37.6404,21.6292,6.3202,4.073,0.9831,2.6685,17.9775,29.2135,10.2528,35.1124,3.7921,8.5674,13.6236,39.6067,15.7303,15.1685,7.3034,5.7584,13.0618,81.1798,,7.4438,8.427,84.1292,,9.9719,27.1067,38.0618,12.9213,3.5112,8.427,2.3876,16.0112,55.618,23.8764,2.1067,,10.3933,28.5112,37.2191,9.2697,4.4944,10.1124,2.5281,7.5843,28.9326,44.8034,15.0281,1.1236,4.6348,23.1742,24.8596,25.2809,12.3596,9.691,18.5393,21.7697,59.691,,11.3764,22.6124,65.4494,0.5618,27.9494,69.9438,2.1067,24.5904,10.7971,14.595,20.9796,17.4481,47.7879,5.0562,5.4775,54539.6252,Norte,3.0,31,32,32056
136.0,2020,Aguascalientes,Aguascalientes,1,0.3774,13103.9355,22680.9873,30012.9273,36321.9198,43202.0859,51418.0279,61571.6125,75494.196,98190.8616,171383.7426,1.4062,6.6406,48.0469,40.5469,3.3594,,9.6875,89.6094,,0.7031,,9.0625,28.2813,62.3438,0.3125,,,,0.3906,24.7656,2.6562,72.1875,,0.5469,17.4219,26.0938,37.1875,18.75,,4.8438,2.9688,92.1875,,3.5938,2.7344,93.6719,,,38.125,37.7344,24.1406,,,0.3125,8.9062,58.9063,31.4063,0.4688,,0.3125,42.2656,34.2969,22.7344,0.3906,,,1.7188,8.2031,82.5,7.5781,,,9.0625,23.2031,52.8906,14.8438,,8.3594,22.7344,68.9062,,,11.0938,88.9062,,9.0625,90.9375,,25.1776,17.5781,10.8301,30.1465,10.2202,61.7383,0.0,0.0,60338.0296,Centro,3.0,1,1,01001
137.0,2020,Aguascalientes,Jesús María,5,0.3741,11860.105,22519.4784,30000.2057,35480.7906,42613.2849,49466.4797,57873.9992,70990.4767,93185.1679,165618.1114,,,30.5389,69.4611,,,4.1916,92.8144,,2.994,,,14.9701,85.0299,,,,,,8.982,,91.018,,,,29.9401,46.7066,23.3533,,,,100.0,,,,100.0,,,24.5509,34.7305,40.7186,,,,,62.2754,37.7246,,,,41.3174,21.5569,37.1257,,,,,2.3952,94.6108,2.994,,,7.1856,25.1497,45.509,22.1557,,4.1916,4.7904,91.018,,,,100.0,,,100.0,,35.8283,46.2575,16.1677,34.9016,7.0359,81.6938,0.0,0.0,57960.81,Centro,4.0,1,1,01005
138.0,2020,Baja california,Tijuana,4,0.4065,16581.7188,26920.0502,34141.2746,40952.4959,48930.0704,57015.9642,67910.0988,82659.7346,105807.4191,243590.9995,0.4713,13.4779,57.5872,27.05,1.4138,,36.3808,59.9434,0.2828,3.393,1.6965,25.5419,62.771,7.8228,1.131,1.0368,,1.9793,15.8341,39.6795,20.4524,21.6777,0.377,5.7493,36.6635,35.9095,15.1744,4.524,1.9793,6.9746,10.5561,82.4694,,17.8134,11.4043,70.7823,,0.754,41.4703,37.8888,15.3629,0.754,3.77,0.1885,16.2111,56.8332,26.0132,0.1885,0.5655,1.2253,48.7276,36.3808,7.9171,0.5655,5.1838,2.639,17.0594,35.8153,42.2243,1.4138,0.8483,3.016,39.0198,34.967,18.0961,1.2253,3.6758,15.8341,33.2705,50.8011,0.0943,9.2366,36.7578,53.9114,0.0943,26.2017,71.3478,2.4505,25.9347,9.9081,20.7866,17.8487,22.6492,41.3525,1.6847,1.7201,72450.9826,Noroeste,3.0,2,2,02004
139.0,2020,Baja california sur,La Paz,3,0.3893,13585.5977,24843.4555,32293.8584,39332.7443,47551.3567,57574.4846,69261.8512,83147.1426,107333.4643,200828.7622,0.6098,7.561,60.0,30.9756,0.8537,,34.5122,65.4878,,,0.4878,31.5854,65.7317,2.1951,,,,0.6098,12.3171,40.122,14.7561,32.1951,,0.4878,25.0,42.0732,28.1707,4.2683,,6.9512,12.8049,79.3902,0.8537,7.6829,29.0244,63.2927,,0.9756,30.0,42.3171,25.4878,1.2195,,0.6098,3.2927,65.4878,30.0,0.6098,,0.4878,19.3902,50.4878,27.8049,1.8293,,,2.8049,26.0976,53.6585,16.4634,0.9756,0.2439,21.7073,30.6098,33.0488,14.1463,0.2439,14.2683,67.9268,17.8049,,2.439,60.0,37.561,,15.6098,84.0244,0.3659,23.435,14.8476,16.1951,25.5793,26.848,47.7439,0.6098,0.6098,67575.2718,Noroeste,3.0,3,3,03003
140.0,2020,Campeche,Campeche,2,0.4087,9689.009,17039.4205,22965.1224,28497.6055,35582.141,42450.643,52984.5219,66970.1501,89744.1456,155865.519,1.6073,23.3065,40.8726,30.1952,4.0184,,26.5212,73.3639,,0.1148,1.4925,37.5431,41.5614,16.8772,2.1814,0.3444,0.8037,5.8553,15.9587,48.9093,6.8886,21.3548,0.2296,2.8703,34.3284,24.7991,28.0138,9.4145,0.5741,10.2181,7.1183,82.6636,,19.8622,13.0884,67.0494,,8.1515,39.8393,32.8358,15.3846,2.7555,1.0333,1.3777,24.4546,49.0241,24.225,0.9185,,5.3961,40.7577,39.2652,12.8588,0.9185,0.8037,1.837,14.9254,26.1768,50.9759,6.085,,3.3295,33.4099,29.0471,27.4397,6.4294,0.3444,26.9805,19.977,53.0425,,6.659,25.6028,67.7382,,25.1435,74.6269,0.2296,25.5741,11.4093,16.1117,23.0195,20.136,46.3261,0.6028,0.3827,52178.8278,Sureste,3.0,4,4,04002
141.0,2020,Chiapas,Chiapa de Corzo,27,0.353,6067.3758,10069.4778,13065.9766,15808.9855,18024.5015,20257.4402,25252.1628,32199.2176,41713.3541,63086.1041,8.3333,39.5833,37.5,12.5,2.0833,,58.3333,41.6667,,,,37.5,50.0,6.25,,6.25,,,56.25,2.0833,8.3333,33.3333,,,4.1667,68.75,12.5,14.5833,,12.5,,87.5,,25.0,18.75,56.25,,8.3333,20.8333,41.6667,29.1667,,,4.1667,33.3333,47.9167,12.5,2.0833,,10.4167,50.0,33.3333,6.25,,,4.1667,4.1667,43.75,39.5833,8.3333,,,12.5,81.25,6.25,,,43.75,39.5833,16.6667,,,79.1667,20.8333,,12.5,87.5,,27.9514,10.7639,34.375,13.0952,37.7083,43.4028,6.25,0.0,24554.4596,Sureste,4.0,5,7,07027
142.0,2020,Chiapas,Tuxtla Gutiérrez,101,0.4267,8382.7008,15920.823,20674.0504,24720.6654,29292.5287,34224.4827,42424.131,55100.6494,70640.5664,155051.1328,1.3333,15.2381,34.0952,44.7619,4.5714,,26.5714,73.0476,,0.381,1.619,35.1429,39.1429,22.0,0.9524,1.1429,,2.9524,20.1905,23.4286,21.1429,32.0952,0.1905,3.3333,21.1429,39.4286,13.3333,22.0,0.7619,12.8571,1.4286,85.7143,,15.619,4.0952,80.2857,,2.6667,37.0476,31.2381,25.619,2.6667,0.7619,1.7143,19.4286,39.1429,36.0952,3.619,,4.0952,34.2857,36.5714,21.619,2.6667,0.7619,1.3333,11.3333,19.619,63.1429,4.5714,,3.2381,35.9048,28.8571,26.0952,4.5714,1.3333,10.4762,39.7143,49.8095,,3.0476,40.2857,56.6667,,25.7143,73.9048,0.381,21.4048,17.7024,17.0303,22.2857,19.6703,45.3095,0.7619,0.7619,45643.1731,Sureste,3.0,5,7,07101
143.0,2020,Chihuahua,Chihuahua,19,0.4011,13905.2569,24091.6767,32300.2184,39619.782,45914.3879,55258.7219,68037.6791,82562.1293,111181.3985,210690.1785,0.9646,14.2551,53.9121,26.5809,4.2872,,32.1543,67.8457,,,3.0011,29.2605,36.4416,28.1886,2.358,0.7503,,2.6795,10.5038,35.0482,6.538,45.2304,,0.2144,24.866,25.0804,42.8725,5.4662,1.5005,18.5423,,81.1361,0.3215,25.7235,1.3934,72.6688,0.2144,3.537,35.5841,31.6184,21.329,3.9657,3.9657,2.4652,18.5423,49.6249,23.2583,5.4662,0.6431,6.538,34.5123,35.0482,18.4352,3.0011,2.4652,0.6431,12.0043,29.0461,49.6249,8.5745,0.1072,2.7867,29.582,23.1511,29.6892,12.3258,2.4652,21.9721,25.1876,52.8403,,9.0032,28.403,62.4866,0.1072,27.3312,71.3826,1.2862,23.8835,13.2905,14.5961,23.7674,21.5345,45.8065,1.2192,1.3576,68356.1429,Norte,3.0,6,8,08019
144.0,2020,Coahuila de zaragoza,Ramos Arizpe,27,0.3659,12146.953,20296.7128,26565.2148,32786.1007,40882.3547,49152.5279,56539.433,70560.3645,92977.3993,140990.4295,1.676,7.2626,50.2793,40.7821,,,37.4302,56.9832,,5.5866,,39.1061,41.8994,18.9944,,,,,30.7263,22.3464,13.4078,33.5196,,10.0559,16.7598,44.6927,19.5531,8.9385,,10.6145,5.0279,84.3575,,22.3464,10.0559,67.5978,,2.2346,40.7821,28.4916,28.4916,,,,15.6425,53.0726,31.2849,,,4.4693,30.7263,47.486,17.3184,,,,7.8212,45.8101,42.4581,3.9106,,,41.3408,26.8156,25.1397,6.7039,,10.6145,39.6648,49.7207,,3.9106,35.7542,60.3352,,19.5531,80.4469,,25.6475,29.4693,28.0028,17.8073,22.9981,50.9178,0.0,0.0,54289.749,Norte,3.0,7,5,05027
145.0,2020,Coahuila de zaragoza,Saltillo,30,0.3581,16019.8145,25001.7936,33137.9773,40727.6227,48278.2072,56610.3497,66551.03,79116.6165,100277.8732,175681.8209,1.5372,17.233,50.1618,29.5307,1.5372,,47.3301,50.3236,,2.3463,4.1262,32.8479,38.9968,23.2201,0.8091,,0.6472,2.4272,21.8447,37.8641,16.2621,20.9547,,9.466,22.8155,44.0939,16.5049,7.1197,,16.8285,16.1003,67.0712,,25.4854,15.2104,59.3042,,6.2298,37.7832,36.165,18.932,0.89,,2.4272,18.2848,54.9353,23.8673,0.4854,,6.6343,37.8641,36.246,18.6893,0.5663,,1.4563,12.055,36.6505,47.5728,2.2654,,2.0227,36.4078,31.7961,24.3528,5.4207,,14.0777,49.9191,36.0032,,10.0324,40.8576,49.11,,34.3851,65.6149,,25.4585,11.8123,18.4736,19.6703,26.6306,36.8123,0.0,0.0,64140.3106,Norte,3.0,7,5,05030
146.0,2020,Colima,Colima,2,0.3951,12165.7729,19815.3164,25381.2299,32277.2883,38323.7122,47303.2502,56878.3327,72166.9741,89672.5886,167818.1202,1.9656,37.1007,28.5012,26.5356,5.8968,,44.7174,54.5455,,0.7371,0.2457,29.7297,48.4029,16.9533,4.6683,,,,0.9828,60.688,14.742,23.5872,,0.7371,16.7076,54.7912,21.6216,6.1425,,5.8968,22.8501,71.2531,,8.8452,38.0835,53.0713,,,55.2826,35.6265,7.6167,1.4742,,1.4742,29.9754,44.7174,20.1474,3.6855,,,54.2998,37.3464,7.8624,0.4914,,,3.6855,20.1474,49.14,27.027,,1.2285,39.0663,36.855,18.9189,3.9312,,52.8256,26.7813,20.3931,,23.0958,47.9115,28.9926,,50.86,48.6486,0.4914,32.629,9.2138,19.3557,25.2764,30.7881,30.774,0.4914,0.0,56180.2585,Centro-Occidente,3.0,8,6,06002
147.0,2020,Colima,Villa de Álvarez,10,0.3496,14644.4553,25217.5826,31998.3944,38755.3455,47519.2493,57423.5012,66150.3522,75879.3036,97650.0466,161192.4956,0.2398,45.3237,28.2974,20.8633,5.2758,,33.0935,64.5084,0.4796,1.9185,0.4796,27.0983,42.6859,21.8225,7.4341,0.4796,,,6.7146,57.7938,18.4652,17.0264,,,18.4652,52.0384,24.94,4.3165,0.2398,3.3573,26.6187,70.024,,11.9904,30.9353,57.0743,,,60.4317,34.5324,4.5564,0.4796,,0.2398,29.4964,41.9664,21.1031,7.1942,,,60.4317,30.9353,6.4748,2.1583,,,1.6787,13.9089,61.6307,22.7818,,0.2398,34.7722,45.0839,17.7458,2.1583,,49.1607,26.8585,23.9808,,18.4652,49.1607,32.3741,,36.9305,63.0695,,33.1894,8.5132,21.6127,26.229,27.4488,35.6415,0.4796,0.2398,61643.0726,Centro-Occidente,3.0,8,6,06010
148.0,2020,Distrito federal,Azcapotzalco,2,0.357,18524.9531,26460.3617,35246.5182,44022.4114,54334.3233,66227.7556,80120.6149,95761.5912,116308.6847,183912.065,,1.1204,47.0588,47.619,4.2017,,20.7283,75.07,,4.2017,,1.9608,55.7423,31.0924,8.4034,2.8011,,,0.2801,11.2045,42.577,45.9384,,,4.4818,29.972,38.0952,27.451,,,1.9608,98.0392,,,3.6415,96.3585,,,23.2493,38.3754,31.6527,6.7227,,,1.6807,48.7395,45.3782,4.2017,,,27.7311,35.2941,33.6134,3.3613,,,0.2801,20.4482,62.1849,17.0868,,,20.4482,33.0532,25.2101,21.2885,,1.1204,56.8627,42.0168,,0.5602,26.8908,72.549,,13.1653,86.8347,,27.9062,22.0938,15.5662,30.6373,18.2633,52.2759,2.8011,0.0,72091.9279,Centro,1.0,7,9,09002
149.0,2020,Distrito federal,Coyoacán,3,0.3457,18506.3548,29246.9828,38852.8126,46190.4617,56076.4187,69235.7188,80793.5489,102782.651,124853.8138,180682.6241,,5.7357,58.3541,35.6608,0.2494,,29.6758,67.0823,,3.2419,,0.9975,62.8429,32.9177,3.2419,,,,,10.4738,45.3865,44.1397,,,10.2244,21.6958,29.1771,38.9027,,,3.99,96.01,,2.4938,4.9875,92.5187,,,24.4389,44.1397,30.6733,0.7481,,,4.7382,53.8653,41.1471,0.2494,,0.7481,31.6708,35.1621,30.4239,1.995,,,5.2369,27.4314,59.1022,8.2294,,,21.9451,38.404,30.4239,9.2269,,1.4963,62.0948,36.409,,3.7406,20.6983,75.5611,,10.9726,89.0274,,28.7614,17.6434,20.8229,28.8653,18.5445,50.4364,0.0,0.0,74722.1387,Centro,1.0,7,9,09003
150.0,2020,Distrito federal,Cuajimalpa de Morelos,4,0.462,18495.1929,27415.7907,38183.1134,48993.2215,57788.363,76378.2856,112021.9158,133679.7704,169557.5518,370016.661,,,32.6667,61.3333,6.0,,10.6667,76.0,,13.3333,,4.0,45.3333,46.6667,4.0,,,,0.6667,17.3333,42.0,40.0,,,37.3333,12.0,18.6667,32.0,,2.6667,,97.3333,,2.6667,,97.3333,,,30.0,39.3333,30.0,0.6667,,,,31.3333,59.3333,9.3333,,,26.0,40.0,30.0,4.0,,,,19.3333,44.0,36.6667,,,34.0,34.6667,12.0,19.3333,,0.6667,30.6667,68.6667,,,18.0,82.0,,11.3333,88.6667,,33.2222,25.0833,23.0,27.75,14.0,59.5833,0.0,0.0,105252.9866,Centro,1.0,7,9,09004
151.0,2020,Distrito federal,Gustavo A. Madero,5,0.3635,12809.028,22103.9891,28259.6389,36064.3555,43645.1394,51246.1821,62023.109,78088.5172,96467.8662,151006.2997,,0.3454,37.8238,58.0311,3.7997,,10.0173,83.247,,6.7358,0.3454,2.418,61.1399,36.0967,,,,,2.5907,21.9344,55.6131,19.8618,,,10.8808,29.1883,49.3955,10.3627,0.1727,,3.6269,96.3731,,0.3454,5.1813,94.4732,,0.3454,22.7979,59.7582,14.8532,2.0725,0.1727,0.3454,0.6908,40.4145,55.2677,3.2815,,0.3454,28.152,53.1952,17.0984,1.0363,0.1727,,,21.0708,72.1934,6.7358,,,22.9706,49.5682,24.3523,2.9361,0.1727,1.8998,38.8601,59.2401,,0.3454,17.4439,82.038,0.1727,4.1451,95.8549,,22.2013,19.4301,22.7116,30.4404,12.1474,65.6551,0.1727,0.1727,58171.4125,Centro,3.0,7,9,09005
152.0,2020,Distrito federal,Iztacalco,6,0.3253,19295.1729,27683.0613,31400.5466,35821.5231,42373.3026,51312.7921,64379.0222,82199.8703,93193.0375,140665.8645,,2.2059,18.3824,79.4118,,,4.4118,88.2353,,7.3529,,2.2059,42.6471,50.7353,4.4118,,,,,15.4412,56.6176,27.9412,,,2.9412,12.5,63.2353,21.3235,,,,100.0,,,1.4706,98.5294,,,25.0,49.2647,25.7353,,,,2.2059,18.3824,79.4118,,,,25.7353,41.1765,33.0882,,,,,2.2059,94.8529,2.9412,,,28.6765,35.2941,28.6765,7.3529,,,22.0588,77.9412,,,12.5,87.5,,2.2059,97.7941,,22.7941,54.4118,16.3235,36.3051,12.5,64.2463,0.0,0.0,58832.4193,Centro,4.0,7,9,09006
153.0,2020,Distrito federal,Iztapalapa,7,0.3942,13808.0751,21196.2442,26062.3489,30288.1813,35826.0596,44991.9511,54004.5028,66383.6882,91711.0964,168167.8901,,1.4742,44.7993,48.1572,5.5692,,16.0524,77.6413,,6.3063,,3.8493,46.3554,43.2432,6.552,,,,5.1597,9.5004,30.4668,54.8731,,0.7371,10.8927,19.8198,32.76,35.1351,0.6552,1.5561,3.5217,94.9222,,0.9828,3.1122,95.905,,0.4914,21.3759,43.407,30.7944,3.9312,,,1.4742,43.4889,50.6962,4.3407,,0.3276,23.9148,38.5749,33.0876,4.095,,,0.5733,24.4881,61.6708,13.2678,,,23.9967,31.7772,27.3546,16.8714,,1.638,44.7993,53.5627,,0.1638,21.7035,78.1327,,8.1081,90.4177,1.4742,21.9328,22.5839,14.6806,28.3784,12.6536,56.3473,1.4742,0.6552,55244.0038,Centro,3.0,7,9,09007
154.0,2020,Distrito federal,Álvaro Obregón,10,0.3897,11790.0812,19754.6776,25363.6318,32349.0438,39772.2918,49146.7769,59642.6774,73359.875,89330.6172,162213.6977,,3.3582,50.3731,37.6866,8.5821,,16.0448,75.7463,,8.209,,1.4925,70.8955,26.4925,1.1194,,,,2.2388,17.5373,33.5821,46.6418,,,14.9254,29.1045,31.7164,24.2537,,,4.4776,95.5224,,1.1194,5.2239,93.6567,,,10.4478,61.9403,17.9104,6.7164,2.9851,,3.3582,60.8209,25.7463,10.0746,,,13.806,51.4925,25.0,6.7164,2.9851,,,32.4627,48.1343,19.403,,,10.4478,50.0,31.3433,6.7164,1.4925,,50.3731,49.6269,,,13.4328,86.5672,,20.5224,79.4776,,31.9496,17.3041,23.1965,26.5858,20.398,52.8451,2.9851,1.4925,56272.337,Centro,3.0,7,9,09010
155.0,2020,Distrito federal,Tláhuac,11,0.3588,5976.0763,19759.4174,24138.822,26933.6954,34828.6425,43233.2454,59975.2269,69825.8398,78911.8315,116949.6542,,0.2358,49.7642,50.0,,,16.5094,78.7736,,4.717,,1.4151,62.9717,31.6038,4.0094,,,,0.7075,8.0189,45.5189,45.7547,,,11.5566,21.934,24.7642,41.5094,0.2358,,0.4717,99.5283,,1.6509,3.066,95.283,,,18.3962,62.7358,18.8679,,,,0.2358,48.8208,50.4717,0.4717,,,24.2925,54.2453,21.4623,,,,0.4717,27.1226,66.5094,5.8962,,,18.6321,44.5755,35.8491,0.9434,,2.3585,51.1792,46.4623,,1.1792,21.2264,77.1226,0.4717,8.7264,91.2736,,32.3408,28.2547,17.8571,28.6262,15.5232,54.1863,0.4717,0.2358,48053.2451,Centro,4.0,7,9,09011
156.0,2020,Distrito federal,Tlalpan,12,0.3858,14923.1369,24152.842,31232.8246,39006.3874,47515.2163,57295.316,69754.8444,82248.9758,106992.2535,194751.3066,,1.8519,45.3704,52.7778,,,9.6296,90.3704,,,,0.1852,84.8148,15.0,,,,,0.9259,6.8519,49.6296,42.5926,,,3.1481,13.8889,35.1852,47.4074,0.3704,0.9259,0.9259,98.1481,,,2.037,97.963,,,7.037,69.6296,23.3333,,,,2.5926,43.1481,54.2593,,,,8.1481,67.4074,24.4444,,,,,23.1481,76.8519,,,,3.7037,37.7778,57.963,0.5556,,1.4815,27.4074,71.1111,,,3.7037,96.2963,,5.1852,94.8148,,30.6481,38.7037,13.7654,39.2063,13.6296,77.6235,0.0,0.3704,66787.3104,Centro,4.0,7,9,09012
